 1.00000000e+06 -5.63954458e-03 
 1.02329299e+06 -5.81780337e-03 
 1.04712855e+06 -6.00445540e-03 
 1.07151931e+06 -6.19989546e-03 
 1.09647820e+06 -6.40453691e-03 
 1.12201845e+06 -6.61881248e-03 
 1.14815362e+06 -6.84317522e-03 
 1.17489755e+06 -7.07809942e-03 
 1.20226443e+06 -7.32408164e-03 
 1.23026877e+06 -7.58164171e-03 
 1.25892541e+06 -7.85132384e-03 
 1.28824955e+06 -8.13369776e-03 
 1.31825674e+06 -8.42935987e-03 
 1.34896288e+06 -8.73893453e-03 
 1.38038426e+06 -9.06307535e-03 
 1.41253754e+06 -9.40246652e-03 
 1.44543977e+06 -9.75782429e-03 
 1.47910839e+06 -1.01298984e-02 
 1.51356125e+06 -1.05194736e-02 
 1.54881662e+06 -1.09273715e-02 
 1.58489319e+06 -1.13544520e-02 
 1.62181010e+06 -1.18016152e-02 
 1.65958691e+06 -1.22698032e-02 
 1.69824365e+06 -1.27600021e-02 
 1.73780083e+06 -1.32732440e-02 
 1.77827941e+06 -1.38106094e-02 
 1.81970086e+06 -1.43732287e-02 
 1.86208714e+06 -1.49622853e-02 
 1.90546072e+06 -1.55790177e-02 
 1.94984460e+06 -1.62247219e-02 
 1.99526231e+06 -1.69007544e-02 
 2.04173794e+06 -1.76085345e-02 
 2.08929613e+06 -1.83495477e-02 
 2.13796209e+06 -1.91253482e-02 
 2.18776162e+06 -1.99375626e-02 
 2.23872114e+06 -2.07878927e-02 
 2.29086765e+06 -2.16781192e-02 
 2.34422882e+06 -2.26101052e-02 
 2.39883292e+06 -2.35858001e-02 
 2.45470892e+06 -2.46072432e-02 
 2.51188643e+06 -2.56765680e-02 
 2.57039578e+06 -2.67960064e-02 
 2.63026799e+06 -2.79678931e-02 
 2.69153480e+06 -2.91946703e-02 
 2.75422870e+06 -3.04788924e-02 
 2.81838293e+06 -3.18232311e-02 
 2.88403150e+06 -3.32304807e-02 
 2.95120923e+06 -3.47035634e-02 
 3.01995172e+06 -3.62455350e-02 
 3.09029543e+06 -3.78595909e-02 
 3.16227766e+06 -3.95490722e-02 
 3.23593657e+06 -4.13174721e-02 
 3.31131121e+06 -4.31684427e-02 
 3.38844156e+06 -4.51058017e-02 
 3.46736850e+06 -4.71335398e-02 
 3.54813389e+06 -4.92558280e-02 
 3.63078055e+06 -5.14770255e-02 
 3.71535229e+06 -5.38016878e-02 
 3.80189396e+06 -5.62345752e-02 
 3.89045145e+06 -5.87806611e-02 
 3.98107171e+06 -6.14451415e-02 
 4.07380278e+06 -6.42334440e-02 
 4.16869383e+06 -6.71512377e-02 
 4.26579519e+06 -7.02044432e-02 
 4.36515832e+06 -7.33992428e-02 
 4.46683592e+06 -7.67420917e-02 
 4.57088190e+06 -8.02397286e-02 
 4.67735141e+06 -8.38991874e-02 
 4.78630092e+06 -8.77278092e-02 
 4.89778819e+06 -9.17332540e-02 
 5.01187234e+06 -9.59235140e-02 
 5.12861384e+06 -1.00306926e-01 
 5.24807460e+06 -1.04892185e-01 
 5.37031796e+06 -1.09688357e-01 
 5.49540874e+06 -1.14704895e-01 
 5.62341325e+06 -1.19951653e-01 
 5.75439937e+06 -1.25438896e-01 
 5.88843655e+06 -1.31177325e-01 
 6.02559586e+06 -1.37178082e-01 
 6.16595002e+06 -1.43452771e-01 
 6.30957344e+06 -1.50013476e-01 
 6.45654229e+06 -1.56872770e-01 
 6.60693448e+06 -1.64043741e-01 
 6.76082975e+06 -1.71540000e-01 
 6.91830971e+06 -1.79375703e-01 
 7.07945784e+06 -1.87565568e-01 
 7.24435960e+06 -1.96124887e-01 
 7.41310241e+06 -2.05069551e-01 
 7.58577575e+06 -2.14416060e-01 
 7.76247117e+06 -2.24181546e-01 
 7.94328235e+06 -2.34383784e-01 
 8.12830516e+06 -2.45041214e-01 
 8.31763771e+06 -2.56172952e-01 
 8.51138038e+06 -2.67798813e-01 
 8.70963590e+06 -2.79939318e-01 
 8.91250938e+06 -2.92615718e-01 
 9.12010839e+06 -3.05850000e-01 
 9.33254301e+06 -3.19664904e-01 
 9.54992586e+06 -3.34083939e-01 
 9.77237221e+06 -3.49131387e-01 
 1.00000000e+07 -3.64832317e-01 
 1.02329299e+07 -3.81212597e-01 
 1.04712855e+07 -3.98298895e-01 
 1.07151931e+07 -4.16118688e-01 
 1.09647820e+07 -4.34700263e-01 
 1.12201845e+07 -4.54072725e-01 
 1.14815362e+07 -4.74265988e-01 
 1.17489755e+07 -4.95310776e-01 
 1.20226443e+07 -5.17238618e-01 
 1.23026877e+07 -5.40081837e-01 
 1.25892541e+07 -5.63873539e-01 
 1.28824955e+07 -5.88647599e-01 
 1.31825674e+07 -6.14438640e-01 
 1.34896288e+07 -6.41282014e-01 
 1.38038426e+07 -6.69213773e-01 
 1.41253754e+07 -6.98270640e-01 
 1.44543977e+07 -7.28489976e-01 
 1.47910839e+07 -7.59909738e-01 
 1.51356125e+07 -7.92568438e-01 
 1.54881662e+07 -8.26505094e-01 
 1.58489319e+07 -8.61759177e-01 
 1.62181010e+07 -8.98370553e-01 
 1.65958691e+07 -9.36379421e-01 
 1.69824365e+07 -9.75826245e-01 
 1.73780083e+07 -1.01675168e+00 
 1.77827941e+07 -1.05919650e+00 
 1.81970086e+07 -1.10320151e+00 
 1.86208714e+07 -1.14880744e+00 
 1.90546072e+07 -1.19605491e+00 
 1.94984460e+07 -1.24498428e+00 
 1.99526231e+07 -1.29563555e+00 
 2.04173794e+07 -1.34804831e+00 
 2.08929613e+07 -1.40226156e+00 
 2.13796209e+07 -1.45831368e+00 
 2.18776162e+07 -1.51624225e+00 
 2.23872114e+07 -1.57608398e+00 
 2.29086765e+07 -1.63787455e+00 
 2.34422882e+07 -1.70164857e+00 
 2.39883292e+07 -1.76743938e+00 
 2.45470892e+07 -1.83527902e+00 
 2.51188643e+07 -1.90519803e+00 
 2.57039578e+07 -1.97722542e+00 
 2.63026799e+07 -2.05138851e+00 
 2.69153480e+07 -2.12771287e+00 
 2.75422870e+07 -2.20622218e+00 
 2.81838293e+07 -2.28693817e+00 
 2.88403150e+07 -2.36988051e+00 
 2.95120923e+07 -2.45506676e+00 
 3.01995172e+07 -2.54251227e+00 
 3.09029543e+07 -2.63223015e+00 
 3.16227766e+07 -2.72423117e+00 
 3.23593657e+07 -2.81852375e+00 
 3.31131121e+07 -2.91511394e+00 
 3.38844156e+07 -3.01400533e+00 
 3.46736850e+07 -3.11519910e+00 
 3.54813389e+07 -3.21869398e+00 
 3.63078055e+07 -3.32448629e+00 
 3.71535229e+07 -3.43256989e+00 
 3.80189396e+07 -3.54293628e+00 
 3.89045145e+07 -3.65557458e+00 
 3.98107171e+07 -3.77047162e+00 
 4.07380278e+07 -3.88761196e+00 
 4.16869383e+07 -4.00697797e+00 
 4.26579519e+07 -4.12854988e+00 
 4.36515832e+07 -4.25230590e+00 
 4.46683592e+07 -4.37822228e+00 
 4.57088190e+07 -4.50627337e+00 
 4.67735141e+07 -4.63643181e+00 
 4.78630092e+07 -4.76866852e+00 
 4.89778819e+07 -4.90295288e+00 
 5.01187234e+07 -5.03925284e+00 
 5.12861384e+07 -5.17753498e+00 
 5.24807460e+07 -5.31776467e+00 
 5.37031796e+07 -5.45990617e+00 
 5.49540874e+07 -5.60392274e+00 
 5.62341325e+07 -5.74977678e+00 
 5.75439937e+07 -5.89742988e+00 
 5.88843655e+07 -6.04684301e+00 
 6.02559586e+07 -6.19797657e+00 
 6.16595002e+07 -6.35079055e+00 
 6.30957344e+07 -6.50524455e+00 
 6.45654229e+07 -6.66129799e+00 
 6.60693448e+07 -6.81891010e+00 
 6.76082975e+07 -6.97804008e+00 
 6.91830971e+07 -7.13864717e+00 
 7.07945784e+07 -7.30069072e+00 
 7.24435960e+07 -7.46413027e+00 
 7.41310241e+07 -7.62892562e+00 
 7.58577575e+07 -7.79503694e+00 
 7.76247117e+07 -7.96242476e+00 
 7.94328235e+07 -8.13105009e+00 
 8.12830516e+07 -8.30087443e+00 
 8.31763771e+07 -8.47185984e+00 
 8.51138038e+07 -8.64396899e+00 
 8.70963590e+07 -8.81716518e+00 
 8.91250938e+07 -8.99141238e+00 
 9.12010839e+07 -9.16667528e+00 
 9.33254301e+07 -9.34291926e+00 
 9.54992586e+07 -9.52011048e+00 
 9.77237221e+07 -9.69821588e+00 
 1.00000000e+08 -9.87720315e+00 
