 9.33254301e+04  2.20835007e+01 
 9.54992586e+04  2.20809857e+01 
 9.77237221e+04  2.20783526e+01 
 1.00000000e+05  2.20755960e+01 
 1.02329299e+05  2.20727100e+01 
 1.04712855e+05  2.20696885e+01 
 1.07151931e+05  2.20665253e+01 
 1.09647820e+05  2.20632138e+01 
 1.12201845e+05  2.20597470e+01 
 1.14815362e+05  2.20561177e+01 
 1.17489755e+05  2.20523183e+01 
 1.20226443e+05  2.20483409e+01 
 1.23026877e+05  2.20441771e+01 
 1.25892541e+05  2.20398184e+01 
 1.28824955e+05  2.20352557e+01 
 1.31825674e+05  2.20304794e+01 
 1.34896288e+05  2.20254796e+01 
 1.38038426e+05  2.20202461e+01 
 1.41253754e+05  2.20147679e+01 
 1.44543977e+05  2.20090336e+01 
 1.47910839e+05  2.20030315e+01 
 1.51356125e+05  2.19967491e+01 
 1.54881662e+05  2.19901735e+01 
 1.58489319e+05  2.19832912e+01 
 1.62181010e+05  2.19760878e+01 
 1.65958691e+05  2.19685488e+01 
 1.69824365e+05  2.19606586e+01 
 1.73780083e+05  2.19524010e+01 
 1.77827941e+05  2.19437592e+01 
 1.81970086e+05  2.19347154e+01 
 1.86208714e+05  2.19252514e+01 
 1.90546072e+05  2.19153479e+01 
 1.94984460e+05  2.19049846e+01 
 1.99526231e+05  2.18941408e+01 
 2.04173794e+05  2.18827944e+01 
 2.08929613e+05  2.18709225e+01 
 2.13796209e+05  2.18585013e+01 
 2.18776162e+05  2.18455059e+01 
 2.23872114e+05  2.18319102e+01 
 2.29086765e+05  2.18176871e+01 
 2.34422882e+05  2.18028083e+01 
 2.39883292e+05  2.17872443e+01 
 2.45470892e+05  2.17709643e+01 
 2.51188643e+05  2.17539362e+01 
 2.57039578e+05  2.17361265e+01 
 2.63026799e+05  2.17175003e+01 
 2.69153480e+05  2.16980214e+01 
 2.75422870e+05  2.16776519e+01 
 2.81838293e+05  2.16563523e+01 
 2.88403150e+05  2.16340816e+01 
 2.95120923e+05  2.16107972e+01 
 3.01995172e+05  2.15864545e+01 
 3.09029543e+05  2.15610073e+01 
 3.16227766e+05  2.15344076e+01 
 3.23593657e+05  2.15066053e+01 
 3.31131121e+05  2.14775485e+01 
 3.38844156e+05  2.14471832e+01 
 3.46736850e+05  2.14154532e+01 
 3.54813389e+05  2.13823005e+01 
 3.63078055e+05  2.13476646e+01 
 3.71535229e+05  2.13114829e+01 
 3.80189396e+05  2.12736903e+01 
 3.89045145e+05  2.12342195e+01 
 3.98107171e+05  2.11930008e+01 
 4.07380278e+05  2.11499618e+01 
 4.16869383e+05  2.11050280e+01 
 4.26579519e+05  2.10581219e+01 
 4.36515832e+05  2.10091636e+01 
 4.46683592e+05  2.09580705e+01 
 4.57088190e+05  2.09047573e+01 
 4.67735141e+05  2.08491362e+01 
 4.78630092e+05  2.07911163e+01 
 4.89778819e+05  2.07306041e+01 
 5.01187234e+05  2.06675035e+01 
 5.12861384e+05  2.06017153e+01 
 5.24807460e+05  2.05331378e+01 
 5.37031796e+05  2.04616664e+01 
 5.49540874e+05  2.03871937e+01 
 5.62341325e+05  2.03096096e+01 
 5.75439937e+05  2.02288015e+01 
 5.88843655e+05  2.01446540e+01 
 6.02559586e+05  2.00570490e+01 
 6.16595002e+05  1.99658663e+01 
 6.30957344e+05  1.98709829e+01 
 6.45654229e+05  1.97722736e+01 
 6.60693448e+05  1.96696113e+01 
 6.76082975e+05  1.95628664e+01 
 6.91830971e+05  1.94519078e+01 
 7.07945784e+05  1.93366023e+01 
 7.24435960e+05  1.92168154e+01 
 7.41310241e+05  1.90924113e+01 
 7.58577575e+05  1.89632527e+01 
 7.76247117e+05  1.88292019e+01 
 7.94328235e+05  1.86901202e+01 
 8.12830516e+05  1.85458686e+01 
 8.31763771e+05  1.83963082e+01 
 8.51138038e+05  1.82413002e+01 
 8.70963590e+05  1.80807062e+01 
 8.91250938e+05  1.79143891e+01 
 9.12010839e+05  1.77422129e+01 
 9.33254301e+05  1.75640430e+01 
 9.54992586e+05  1.73797472e+01 
 9.77237221e+05  1.71891957e+01 
 1.00000000e+06  1.69922613e+01 
 1.02329299e+06  1.67888204e+01 
 1.04712855e+06  1.65787531e+01 
 1.07151931e+06  1.63619434e+01 
 1.09647820e+06  1.61382802e+01 
 1.12201845e+06  1.59076574e+01 
 1.14815362e+06  1.56699744e+01 
 1.17489755e+06  1.54251366e+01 
 1.20226443e+06  1.51730558e+01 
 1.23026877e+06  1.49136507e+01 
 1.25892541e+06  1.46468472e+01 
 1.28824955e+06  1.43725789e+01 
 1.31825674e+06  1.40907876e+01 
 1.34896288e+06  1.38014234e+01 
 1.38038426e+06  1.35044454e+01 
 1.41253754e+06  1.31998217e+01 
 1.44543977e+06  1.28875300e+01 
 1.47910839e+06  1.25675577e+01 
 1.51356125e+06  1.22399022e+01 
 1.54881662e+06  1.19045710e+01 
 1.58489319e+06  1.15615821e+01 
 1.62181010e+06  1.12109641e+01 
 1.65958691e+06  1.08527561e+01 
 1.69824365e+06  1.04870080e+01 
 1.73780083e+06  1.01137804e+01 
 1.77827941e+06  9.73314451e+00 
 1.81970086e+06  9.34518236e+00 
 1.86208714e+06  8.94998646e+00 
 1.90546072e+06  8.54765975e+00 
 1.94984460e+06  8.13831540e+00 
 1.99526231e+06  7.72207661e+00 
 2.04173794e+06  7.29907631e+00 
 2.08929613e+06  6.86945688e+00 
 2.13796209e+06  6.43336981e+00 
 2.18776162e+06  5.99097529e+00 
 2.23872114e+06  5.54244183e+00 
 2.29086765e+06  5.08794578e+00 
 2.34422882e+06  4.62767085e+00 
 2.39883292e+06  4.16180761e+00 
 2.45470892e+06  3.69055289e+00 
 2.51188643e+06  3.21410926e+00 
 2.57039578e+06  2.73268438e+00 
 2.63026799e+06  2.24649034e+00 
 2.69153480e+06  1.75574305e+00 
 2.75422870e+06  1.26066150e+00 
 2.81838293e+06  7.61467071e-01 
 2.88403150e+06  2.58382755e-01 
 2.95120923e+06 -2.48367595e-01 
 3.01995172e+06 -7.58560074e-01 
 3.09029543e+06 -1.27197155e+00 
 3.16227766e+06 -1.78838054e+00 
 3.23593657e+06 -2.30756806e+00 
 3.31131121e+06 -2.82931858e+00 
 3.38844156e+06 -3.35342099e+00 
 3.46736850e+06 -3.87966953e+00 
 3.54813389e+06 -4.40786492e+00 
 3.63078055e+06 -4.93781537e+00 
 3.71535229e+06 -5.46933773e+00 
 3.80189396e+06 -6.00225869e+00 
 3.89045145e+06 -6.53641601e+00 
 3.98107171e+06 -7.07165985e+00 
 4.07380278e+06 -7.60785415e+00 
 4.16869383e+06 -8.14487807e+00 
 4.26579519e+06 -8.68262758e+00 
 4.36515832e+06 -9.22101711e+00 
 4.46683592e+06 -9.75998125e+00 
 4.57088190e+06 -1.02994767e+01 
 4.67735141e+06 -1.08394841e+01 
 4.78630092e+06 -1.13800105e+01 
 4.89778819e+06 -1.19210910e+01 
 5.01187234e+06 -1.24627918e+01 
 5.12861384e+06 -1.30052124e+01 
 5.24807460e+06 -1.35484881e+01 
 5.37031796e+06 -1.40927936e+01 
 5.49540874e+06 -1.46383451e+01 
 5.62341325e+06 -1.51854040e+01 
 5.75439937e+06 -1.57342805e+01 
 5.88843655e+06 -1.62853362e+01 
 6.02559586e+06 -1.68389884e+01 
 6.16595002e+06 -1.73957137e+01 
 6.30957344e+06 -1.79560514e+01 
 6.45654229e+06 -1.85206073e+01 
 6.60693448e+06 -1.90900575e+01 
 6.76082975e+06 -1.96651520e+01 
 6.91830971e+06 -2.02467177e+01 
 7.07945784e+06 -2.08356615e+01 
 7.24435960e+06 -2.14329729e+01 
 7.41310241e+06 -2.20397257e+01 
 7.58577575e+06 -2.26570793e+01 
 7.76247117e+06 -2.32862785e+01 
 7.94328235e+06 -2.39286527e+01 
 8.12830516e+06 -2.45856137e+01 
 8.31763771e+06 -2.52586512e+01 
 8.51138038e+06 -2.59493275e+01 
 8.70963590e+06 -2.66592697e+01 
 8.91250938e+06 -2.73901595e+01 
 9.12010839e+06 -2.81437216e+01 
 9.33254301e+06 -2.89217090e+01 
 9.54992586e+06 -2.97258865e+01 
 9.77237221e+06 -3.05580118e+01 
 1.00000000e+07 -3.14198149e+01 
 1.02329299e+07 -3.23129756e+01 
 1.04712855e+07 -3.32390995e+01 
 1.07151931e+07 -3.41996945e+01 
 1.09647820e+07 -3.51961453e+01 
 1.12201845e+07 -3.62296902e+01 
 1.14815362e+07 -3.73013977e+01 
 1.17489755e+07 -3.84121459e+01 
 1.20226443e+07 -3.95626039e+01 
 1.23026877e+07 -4.07532162e+01 
 1.25892541e+07 -4.19841911e+01 
 1.28824955e+07 -4.32554923e+01 
 1.31825674e+07 -4.45668353e+01 
 1.34896288e+07 -4.59176868e+01 
 1.38038426e+07 -4.73072697e+01 
 1.41253754e+07 -4.87345702e+01 
 1.44543977e+07 -5.01983493e+01 
 1.47910839e+07 -5.16971576e+01 
 1.51356125e+07 -5.32293514e+01 
 1.54881662e+07 -5.47931121e+01 
 1.58489319e+07 -5.63864663e+01 
 1.62181010e+07 -5.80073068e+01 
 1.65958691e+07 -5.96534150e+01 
 1.69824365e+07 -6.13224820e+01 
 1.73780083e+07 -6.30121304e+01 
 1.77827941e+07 -6.47199351e+01 
 1.81970086e+07 -6.64434437e+01 
 1.86208714e+07 -6.81801952e+01 
 1.90546072e+07 -6.99277389e+01 
 1.94984460e+07 -7.16836509e+01 
 1.99526231e+07 -7.34455506e+01 
 2.04173794e+07 -7.52111156e+01 
 2.08929613e+07 -7.69780963e+01 
 2.13796209e+07 -7.87443282e+01 
 2.18776162e+07 -8.05077452e+01 
 2.23872114e+07 -8.22663901e+01 
 2.29086765e+07 -8.40184249e+01 
 2.34422882e+07 -8.57621404e+01 
 2.39883292e+07 -8.74959639e+01 
 2.45470892e+07 -8.92184660e+01 
 2.51188643e+07 -9.09283656e+01 
 2.57039578e+07 -9.26245341e+01 
 2.63026799e+07 -9.43059972e+01 
 2.69153480e+07 -9.59719352e+01 
 2.75422870e+07 -9.76216817e+01 
 2.81838293e+07 -9.92547204e+01 
 2.88403150e+07 -1.00870680e+02 
 2.95120923e+07 -1.02469327e+02 
 3.01995172e+07 -1.04050560e+02 
 3.09029543e+07 -1.05614398e+02 
 3.16227766e+07 -1.07160971e+02 
 3.23593657e+07 -1.08690507e+02 
 3.31131121e+07 -1.10203327e+02 
 3.38844156e+07 -1.11699825e+02 
 3.46736850e+07 -1.13180462e+02 
 3.54813389e+07 -1.14645753e+02 
 3.63078055e+07 -1.16096255e+02 
 3.71535229e+07 -1.17532558e+02 
 3.80189396e+07 -1.18955277e+02 
 3.89045145e+07 -1.20365041e+02 
 3.98107171e+07 -1.21762487e+02 
 4.07380278e+07 -1.23148251e+02 
 4.16869383e+07 -1.24522965e+02 
 4.26579519e+07 -1.25887252e+02 
 4.36515832e+07 -1.27241720e+02 
 4.46683592e+07 -1.28586958e+02 
 4.57088190e+07 -1.29923540e+02 
 4.67735141e+07 -1.31252012e+02 
 4.78630092e+07 -1.32572904e+02 
 4.89778819e+07 -1.33886716e+02 
 5.01187234e+07 -1.35193927e+02 
 5.12861384e+07 -1.36494993e+02 
 5.24807460e+07 -1.37790342e+02 
 5.37031796e+07 -1.39080382e+02 
 5.49540874e+07 -1.40365498e+02 
 5.62341325e+07 -1.41646049e+02 
 5.75439937e+07 -1.42922379e+02 
 5.88843655e+07 -1.44194807e+02 
 6.02559586e+07 -1.45463634e+02 
 6.16595002e+07 -1.46729145e+02 
 6.30957344e+07 -1.47991606e+02 
 6.45654229e+07 -1.49251267e+02 
 6.60693448e+07 -1.50508366e+02 
 6.76082975e+07 -1.51763122e+02 
 6.91830971e+07 -1.53015747e+02 
 7.07945784e+07 -1.54266438e+02 
 7.24435960e+07 -1.55515380e+02 
 7.41310241e+07 -1.56762751e+02 
 7.58577575e+07 -1.58008719e+02 
 7.76247117e+07 -1.59253442e+02 
 7.94328235e+07 -1.60497071e+02 
 8.12830516e+07 -1.61739752e+02 
 8.31763771e+07 -1.62981622e+02 
 8.51138038e+07 -1.64222815e+02 
 8.70963590e+07 -1.65463459e+02 
 8.91250938e+07 -1.66703676e+02 
 9.12010839e+07 -1.67943587e+02 
 9.33254301e+07 -1.69183308e+02 
 9.54992586e+07 -1.70422952e+02 
 9.77237221e+07 -1.71662632e+02 
 1.00000000e+08 -1.72902456e+02 
