5.888437e+07 -6.047858e+00 
6.025596e+07 -6.198957e+00 
6.165950e+07 -6.351737e+00 
6.309573e+07 -6.506158e+00 
6.456542e+07 -6.662179e+00 
6.606934e+07 -6.819760e+00 
6.760830e+07 -6.978859e+00 
6.918310e+07 -7.139436e+00 
7.079458e+07 -7.301451e+00 
7.244360e+07 -7.464863e+00 
7.413102e+07 -7.629631e+00 
7.585776e+07 -7.795715e+00 
7.762471e+07 -7.963078e+00 
7.943282e+07 -8.131678e+00 
8.128305e+07 -8.301478e+00 
8.317638e+07 -8.472440e+00 
8.511380e+07 -8.644527e+00 
8.709636e+07 -8.817701e+00 
8.912509e+07 -8.991928e+00 
9.120108e+07 -9.167170e+00 
9.332543e+07 -9.343394e+00 
9.549926e+07 -9.520567e+00 
9.772372e+07 -9.698654e+00 
1.000000e+08 -9.877623e+00 
